date;europe_nbp;japon_gnl;etats_unis_henry_hub
2021-03;17.958448275862068;23.14051724137931;7.679310344827586
2021-04;20.948103448275866;24.260172413793104;7.796551724137932
2021-07;44.5356;30.3655;11.2552
1997-02;4.927710945069942;12.411925622654383;6.529496417604913
1997-05;5.277345408393039;12.038026612077788;6.6911115660184235
1997-06;4.74513899317639;12.219658478335038;6.670781303309451
1997-09;5.537111920846127;11.54412282497441;8.884907540088706
1998-05;4.561736262026611;9.286796315250767;6.624581371545547
1999-07;4.817256904810645;9.85730876833845;7.615512794268167
2000-02;7.142313749573525;14.607306721255545;9.194622995564654
2000-05;11.279030501535312;17.062845445240534;13.484544524053224
2000-09;12.280319059024222;19.174363698396455;19.800465370180824
2001-08;9.222951617877856;17.206150801774136;11.180208120095529
2001-12;14.998508096895256;16.333660525417944;9.218763903104742
2002-04;6.96891444421699;15.25255271238485;13.172659160696005
2002-11;11.828282702149437;15.54227226202661;13.76990788126919
2003-03;8.623528027294437;15.091166154895939;18.775106085022173
2003-08;7.052533161378369;14.304284885704536;15.225376689798702
2004-01;13.639317145001705;12.848498805868303;16.48603791755101
2004-04;10.127743458205389;13.97632923916752;16.272095708541624
2005-01;15.158667660184236;14.09532855680655;16.005541550899096
2005-05;15.046057596724665;15.427498464687819;17.387699706899834
2005-06;14.1755763671102;15.930355510064821;20.154525883202407
2005-08;15.917151647901738;17.20833162743091;26.72782139202844
2005-09;19.063026096895253;17.78778915046059;35.84192697186305
2006-02;29.16884293142272;20.119123848515862;21.39902346835149
2006-09;19.704379044353463;20.50727226202661;13.034532030346263
2006-10;24.742546946434665;19.480040941658135;16.131908904810643
2007-01;15.253624605595359;18.661870010235415;17.28217204397577
2007-09;16.00234744455817;19.862040259297167;14.967729102695325
2009-05;10.666166100307063;18.74616171954964;9.523050153531218
2009-06;10.426155680655066;17.478437393381096;9.260894063459569
2009-07;9.059358300921186;18.283828045035822;8.210044216990788
2010-04;12.307608393039917;27.938874104401226;10.193108904810643
2010-06;19.369409447287616;29.287505970658476;13.399592903445923
2010-11;22.33971095189355;27.072262026612073;9.308587512794267
2011-05;23.418978546571132;32.36031729785056;10.245344328639046
2011-11;24.636208533845227;42.140222140461056;8.142882197815133
2012-11;29.660177631630184;37.90335931509591;9.409030126821984
2012-12;27.994411503749998;38.340947503036055;8.680096527041153
2013-03;27.747158457028043;42.79111545932192;10.020537793485957
2013-04;26.462736132309065;42.4031973633439;10.914897099082967
2013-08;26.487995832840397;39.96254690447874;8.786636915536032
2014-08;17.999638602114274;40.30132883786095;10.011321204322511
2014-09;21.590176026989376;40.06402621537884;10.35956350687896
2015-02;24.093996139694543;40.1641703619121;8.621628192871183
2015-03;23.016688841636203;44.92473096123191;8.903150463605485
2015-04;23.071260336990782;32.32589087674227;8.255437885351988
2015-12;22.89104005514022;24.913793103448278;5.656896551724138
2016-01;23.569373974224675;23.00862068965517;6.682758620689655
2016-07;19.03975487168638;18.524137931034485;8.26551724137931
2016-10;20.18282259247759;22.431206896551725;8.73448275862069
2017-03;26.7296252443947;24.16931034482759;8.441379310344828
2017-06;23.762709377591097;26.036379310344827;8.73448275862069
2017-10;20.703652016064364;24.368620689655174;8.441379310344828
2018-07;19.96;30.599999999999998;8.294827586206898
2018-09;25.19;33.12068965517242;8.793103448275861
2018-11;24.5;34.29310344827586;11.987931034482758
2019-01;23.1;35.20172413793103;9.11551724137931
2019-04;12.4;30.101724137931036;7.767241379310345
2019-06;10.5;29.42758620689655;7.03448275862069
2019-10;14.822241379310345;29.26344827586207;6.8293103448275865
2019-12;13.541379310344828;29.486206896551728;6.506896551724139
2020-01;10.64844827586207;28.979137931034487;5.9206896551724135
2020-05;4.616379310344827;29.544827586206896;5.129310344827586
2020-09;11.58344827586207;17.246206896551726;5.627586206896551
2020-10;14.332758620689654;18.11086206896552;7.005172413793104
